DATE,PAYS,"CODE POSTAL",LOCALITE,"LANGUE MATERNELLE","LANGUE VEHICULAIRE","COMMENT NOUS AVEZ-VOUS DECOUVERT?",MIN,KM
04/08/2019,FR,57050,LONGEVILLE-LES-METZ,FR,FR,FB,50,66
04/08/2019,LU,2535,LUXEMBOURG,ANG,FR,GOOGLE,23,27
04/08/2019,FR,57100,THIONVILLE,FR,FR,ECOLE,31,42
04/08/2019,LU,1941,LUXEMBOURG,PT,FR,B.A.O.,18,25
04/08/2019,LU,6681,MERTERT,FR,FR,FB,35,57
05/08/2019,LU,4978,FINGIG,LUX,LUX,RADIO (SAIS PLUS),17,12
05/08/2019,LU,4745,PETANGE,LUX,LUX,GOOGLE,10,7,1
05/08/2019,UK,E162PT,SCHOONER ROAD,ANG,ANG,Luxembourg CARD,,
05/08/2019,NL,2285,DELFT,ANG,ANG,GOOGLE,220,367
05/08/2019,LU,5143,MOUTFORT,RUSSE,DE , 2 Ôme Visite ,28,37
05/08/2019,LU,4650,NIEDERKORN,LUX,LUX,NE SAIS PLUS,6,3,2
06/08/2019,LU,4677,DIFFERDANGE,LUX,LUX,3ŠME VISITE ,2,900m
06/08/2019,LU,5670,ALTWIES,LUX,LUX,FAMILLE,23,31
06/08/2019,DE,54294,TRIER,RUSSE,DE,GOOGLE,51,67
06/08/2019,DE,54439,WEHR,DE,DE,MOUSELZEITUNG,42,58
06/08/2019,LU,8116,BRIDEL,FR,FR,GOOGLE ,24,31
06/08/2019,LU,2510,LUXEMBOURG,FR,ANG,FB,22,27
06/08/2019,LU,5335,MOUTFORT,LUX,LUX,VISIT LUXEMBOURG,29,37
06/08/2019,FR,10400,CHAMPAGNE,FR,FR,NE SAIS PLUS LE SITE ,194,272
06/08/2019,LU,3383,NOERTZANGE,LUX,LUX,FERNSEH,17,17
06/08/2019,SWISS,8966,OBERWIL-LIELI,DE,LUX,BAO FAMILLE,253,422
06/08/2019,LU,1117,LUXEMBOURG,LUX,FR,GOOGLE,22,25
06/08/2019,NL,5403AM,UDEN,NL,DE,GOOGLE,193,318
06/08/2019,FR,57155,METZ,FR,FR,ECOLE SORTIE SCOLAIRE,65,86
06/08/2019,DE,54662,SPEICHER,ANG,ANG,ECOLE,68,98
06/08/2019,UK,5573SH,THUNDERSLEY,ANG,UK,GOOGLE,,
06/08/2019,LU,8062,BERTRANGE,LUX,LUX,FB,24,20
06/08/2019,LU,1519,LUXEMBOURG,ANG,LUX,BAO FAMILLE,30,36
06/08/2019,AUTRICHE,9020,KLAGENFURT,DE,ANG,GOOGLE,,
06/08/2019,BE,6780,MESSANCY,DANOIS,FR,BAO AMIS ,19,15
06/08/2019,LU,7524,MERSCH,LUX,LUX,2ŠME VISITE,36,51
06/08/2019,LU,3340,HUNCHERANGE,LUX,LUX,B.A.O.,16,17
06/08/2019,DE,70193,STUTTGART,DE,DE,GOOGLE,220,316
06/08/2019,LU,6310,BEAUFORT,DE,DE,GOOGLE,52,63
06/08/2019,LU,6990,RAMELDANGE,LUX,DE,ECOLE,31,39
06/08/2019,LU,7410,ANGELSBERG,LUX,LUX,B.A.O.,41,52
06/08/2019,LU,6136,JUNGLINSTER,LUX,LUX,B.A.O.,36,45
06/08/2019,LU,7778,BISSEN,LUX,LUX,ECOLE,40,55
06/08/2019,LU,3480,BETTEMBOURG,ANG,ANG,MAISON RELAIS,21,24
06/08/2019,LU,7471,SAEUL,FR ,FR,FOIRE SPRINGBREAK DAY,35,29
06/08/2019,BE,6790,AUBANGE,FR,FR,BAO AMIS,19,11
06/08/2019,LU,4475,BELVAUX,FR,FR,PASSAGE,6,3,2
07/08/2019,FR,57390,AUDUN-LE-TICHE,FR,FR,QUOI FAIRE AU Luxembourg?,14,11
07/08/2019,LU,2510,LUXEMBOURG,FR,LUX,BAO FAMILLE,22,27
07/08/2019,LU,4575,DIFFERDANGE,LUX,LUX,CRECHE CALIMERO,3,2
07/08/2019,LU,1357,LUXEMBOURG,UKRAINA,ANG,2ŠME VISITE,22,25
07/08/2019,NL,5403AR,UDEN,NL,ANG,GOOGLE,190,318
07/08/2019,DE,54329,KONZ,DE,DE,GOOGLE,50,66
07/08/2019,DE,66131,SAARBRUCKEN,DE,DE,Presse FERNSEH,75,116
07/08/2019,FR,57970,YUTZ,FR,FR,GOOGLE,36,44
07/08/2019,BE,6044,CHARLEROI,FR,FR,GOOGLE,119,194
07/08/2019,NL,9785BH,ZUDWOLDE,FR,NL,GOOGLE,313,534
07/08/2019,LU,4043,ESCH-SUR-ALZETTE ,HINDIL,ANG,GOOGLE,17,10
07/08/2019,LU,3442,DUDELANGE,ANG ,FR ,3ŠME VISITE ,17,18
07/08/2019,LU,9689,TARCHAMPS,FR,FR,INTERNET,64,63
07/08/2019,LU,1684,GONDERANGE,LU,LUX,KIDEAZ,32,42
07/08/2019,DE,54294,TRIER,DE,DE,GOOGLE,52,67
07/08/2019,LU,3324,BIVANGE,LUX,LUX,ECOLE SCHOULBUS VUN ROESER,21,26
07/08/2019,LU,7212,BERELDANGE,FR ,FR,GOOGLE,27,33
07/08/2019,LU,3382,NOERTZANGE,FR,FR,GOOGLE,15,16
07/08/2019,FR,13005,MARSEILLE,FR,FR,Visit Luxemourg,,
07/08/2019,BE,6780,MESSANCY,FR,FR,BAO AMIS,20,15
07/08/2019,FR,54135,MEXY,FR,FR,BAO AMIS,20,15
07/08/2019,LU,1232,HOWALD,DE,DE,VISIT LUXEMBOURG,22,26
07/08/2019,BE,6700,ARLON,FR,FR,BAO AMIS,34,29
07/08/2019,FR,54400,LONGWY,FR,FR,GOOGLE ,21,15
07/08/2019,LU,6715,GREVENMACHER,LUX,LUX,B.A.O.,40,54
07/08/2019,LU,4988,SANEM,LUX,LUX,AUCHAN FLYER ,9,5
07/08/2019,LU,4910,HAUCHARAGE,LUX,LUX,B.A.O.,13,7
07/08/2019,FR,57320,COLMEN,FR,FR,2ŠME VISITE,52,64
07/08/2019,LU,4810,RODANGE,LUX,LUX,ECOLE ,12,8
07/08/2019,LU,3250,BETTEMBOURG,LUX,DE,B.A.O.,22,24
07/08/2019,LU,1250,LUXEMBOURG,LUX,ANG,B.A.O.,29,27
07/08/2019,LU,4410,SANEM,LUX,LUX,B.A.O.,6,4
07/08/2019,LU,2349,LUXEMBOURG,LUX,LUX,B.A.O.,24,27
07/08/2019,FR,57300,HAGONDAGE,HONGROIS,FR,FB,53,53
07/08/2019,DE,54295,TRIER,DE ,FR,GOOGLE,60,75
07/08/2019,LU,4601,DIFFERDANGE,FR,FR,PASSAGE,5,2
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
09/08/2019,LU,5364,SCHUTTRANGE,ANG,FR,GOOGLE,29,37
09/08/2019,LU,4677,DIFFERDANGE,LUX,FR,B.A.O.,3,3
09/08/2019,IT,,TOSCANE,IT,ROUMAIN,B.A.O.,,
09/08/2019,LU,1856,LUXEMBOURG,LU,DE,2ŠME VISITE,26,29
09/08/2019,LU,3789,TETANGE,PT,FR,GOOGLE,18,19
09/08/2019,FR,54430,LONGWY,FR,FR,B.A.O.,24,18
09/08/2019,LU,5540,REMICH,FR,LUX,GOOGLE,29,40
09/08/2019,FR,57480,HUNTING,FR,ANG,GOOGLE,37,51
10/08/2019,SUISSE,3970,SALGESCH,DE,ANG,GOOGLE,,
10/08/2019,FR,54960,MERCY-LE-BAS,FR,FR,B.A.O.,30,25
10/08/2019,FR,57940,SHELL,FR,ANG,OFFICE DU TOURISME,38,52
10/08/2019,FR,57570,ESLING,FR,FR,GOOGLE,19,26
10/08/2019,LU,4650,DIFFERDANGE,LU,FR ,GOOGLE,4,2
10/08/2019,LU,4143,ESCH-SUR-ALZETTE ,FR,DE,FB,11,9
10/08/2019,LU,4444,SANEM,PT,FR,ECOLE,9,5
10/08/2019,LU,1663,LUXEMBOURG,FR,ANG,ECOLE,22,26
10/08/2019,FR,68460,LUTTERBACH,FR,DE,FAMILLE,205,317
10/08/2019,BE,6723,HABAY,FR,LUX,3e visite,36,40
11/08/2019,LU,4525,DIFFERDANGE,LU,DE,ECOLE,5,2
11/08/2019,FR,54150,SAINT-SAUMONT,FR,ANG,VISIT LUXEMBOURG,39,37
11/08/2019,LU,1243,LUXEMBOURG,FR,ANG,FB,24,27
11/08/2019,FR,57570,EVRANGE,FR,FR,ECOLE,20,26
11/08/2019,BE,6762,VIRTON,FR ,FR,GOOGLE,40,39
11/08/2019,LU,4883,PETANGE,LU,FR,ECOLE,15,7
11/08/2019,LU,5316,CONTERN,FR,FR,B.A.O.,29,36
11/08/2019,LU,6255,BECH,LU,LUX,ECOLE,41,52
11/08/2019,LU,8258,MAMER,ESP,LUX,GOOGLE,23,20
12/08/2019,FR,54920,VILLERS-LA-MONTAGNE,FR,FR,BAO AMIS,16,11
11/08/2019,FR,57480,HALSTROFF,FR,FR,BAO AMIS,55,57
11/08/2019,FR,57320,WALDWEISTROFF,FR,FR,BAO AMIS,64,78
12/08/2019,BE,6700,ARLON,FR,FR,BAO AMIS,35,26
12/08/2019,LU,2272,LUXEMBOURG,SERB,FR,MR FOYER SCOLAIRE ,22,26
12/08/2019,FR,57730,LES TROIS MAISON,FR,FR,GOOGLE,85,117
12/08/2019,FR,57100,THIONVILLE,FR,FR,BAO AMIS,43,37
12/08/2019,LU,5364,SCHUTTRANGE,LUX ,LUX,2ŠME VISITE,30,37
12/08/2019,LU,8151,BRIDEL,RUSSE,ANG,ECOLE,26,31
12/08/2019,BE,6840,NEUFCHATEAUX,FR,FR,GOOGLE,47,59
12/08/2019,FR,44300,NANTES,FR,FR,BAO FAMILLE,41,53
12/08/2019,LU,7475,FISCHBACH,LUX,LUX,PRESSE,41,53
12/08/2019,LU,7540,ROLLINGEN,LUX,LUX,BAO JANA ,36,47
12/08/2019,LU,,MONDORF LES BAINS,LUX,LUX,PRESSE,24,34
12/08/2019,LU,6950,BETZDORF,LUX,LUX,Internet NE SAIS PLUS LE SITE ,36,47
12/08/2019,LU,5839,FENTANGE,LUX,LUX,ECOLE,26,28
12/08/2019,LU,5943,ITZIG,LUX,LUX,ECOLE,26,28
12/08/2019,BE,6700,ARLON,FR,FR,BAO AMIS,35,24
12/08/2019,LU,3482,DUDELANGE,LUX,LUX,PASSAGE,19,23
12/08/2019,LU,4415,SOLEUVRE,LUX,LUX,PASSAGE,6,4
12/08/2019,LU,2728,LUXEMBOURG,CHINOIS,ANG,GOOGLE,30,28
12/08/2019,LU,8359,KOERICH,LUX,LUX,GOOGLE,26,20
12/08/2019,LU,2360,LUXEMBOURG,SLOVAQUE,ANG,GOOGLE,29,35
12/08/2019,LU,8064,BERTRANGE,FR,FR,PASSAGE,25,21
12/08/2019,LU,1254,LUXEMBOURG,LUX,LUX,Presse MEDIA ( NE SAIS PLUS ),19,24
13/08/2019,FR,57240,NILVANGE,FR,FR,ECOLE ,31,40
13/08/2019,FR,57250,MOYEUVRE-GRANDE,FR,FR,GOOGLE,41,41
13/08/2019,FR,57180,TERVILLE,FR,FR,GOOGLE,30,39
13/08/2019,LU,5331,MOUTFORT,FR,FR,BAO AMIS,30,37
13/08/2019,LU,3850,SCHIFFLANGE,RUSSE,LUX,GOOGLE,14,13
13/08/2019,LU,4401,BELVAUX,RUSSE,LUX,GOOGLE,12,8
13/08/2019,LU,1129,WALFERDANGE,FR,FR,GOOGLE,29,34
13/08/2019,FR,57970,SAINT-LOUIS,FR,FR,GOOGLE,35,44
13/08/2019,LU,3960,RECKANGE-SUR-MESS,LU,FR ,2 Ôme Visite ,14,12
13/08/2019,LU,2124,LUXEMBOURG,HONGROIS,FR,B.A.O.,31,29
13/08/2019,LU,1244,LUXEMBOURG,FR,FR,B.A.O.,28,27
13/08/2019,BE,6717,ATTERT,FR,FR,GOOGLE,37,36
13/08/2019,LU,4565,WALDBREDIMUS,LUX,LUX,ECOLE,33,37
13/08/2019,LU,5423,ELSANGE,LUX,LUX,ECOLE,31,39
13/08/2019,LU,6796,GREVENMACHER,LUX,LUX,ECOLE,40,54
13/08/2019,LU,4640,DIFFERDANGE,LUX,LUX,ECOLE,4,2
13/08/2019,LU,8096,BERTRANGE,LUX,LUX,GOOGLE,24,21
13/08/2019,LU,8081,BERTRANGE,LUX,LUX,ECOLE,24,20
13/08/2019,LU,7453,LINTGEN,LUX,LUX,GOOGLE,35,46
13/08/2019,LU,9651,ESCHWEILER,LUX,LUX,FB,74,96
14/08/2019,BE,6760,VIRTON,FR,FR,B.A.O.,39,34
14/08/2019,LU,6560,ROSPORT,LU,FR,INTERNET,46,70
14/08/2019,DE,,BITBURG,ABG,ANG,FB,62,95
14/08/2019,HONGRIE,,BUDAPEST,HONGROIS,ANG,INTERNET,,
14/08/2019,FR,59670,OXEAÓRE,FR,ANG,INTERNET,204,348
14/08/2019,LU,8220,MAMER,FR,ANG,2ŠME VISITE,23,18
14/08/2019,FR,54870,MONTIGNY-SUR-CHIER,FR,ANG,B.A.O.,28,24
14/08/2019,FR,73800,SAINT-PIERRE-DE-SOUCY,FR,FR,INTERNET,359,648
14/08/2019,LU,6170,JUNGLINSTER,FR,LU,Presse RTL,36,46
14/08/2019,DE,97310,V™LKLINGEN,FR,PT,PROSPECTUS,58,97
14/08/2019,BE,6761,VIRTON,FR,ANG,INTERNET,30,34
15/08/2019,LU,1577,LUXEMBOURG,LUX,LUX,PETITWEB.LU,23,18
15/08/2019,LU,8093,BERTRANGE,ROUMAIN,FR,BAO AMIS,24,20
15/08/2019,LU,5884,HOWALD,FR,ANG,INSTAGRAM,22,26
15/08/2019,LU,1770,LUXEMBOURG,FR,FR,FB,23,25
15/08/2019,LU,8329,NOSPELT,HOLLONDAIS,ANG,ECOLE,27,36
15/08/2019,LU,8077,BERTRANGE,LUX,LUX,BAO AMIS,23,20
15/08/2019,LU,2146,LUXEMBOURG,SUEDOIS,FR,GOOGLE,18,23
15/08/2019,FR,57300,MONDELANGE,FR,FR,FB,41,55
15/08/2019,LU,3253,BETTEMBOURG,FR,ANG,FB,20,25
15/08/2019,LU,1549,LUXEMBOURG,ANG,ANG,FB,19,22
15/08/2019,LU,5740,FILSDORF,LUX,LUX,FB,24,31
15/08/2019,LU,8271,HOBSCHEID,LUX,LUX,FB,24,21
15/08/2019,LU,1128,LUXEMBOURG,HONGROIS,ANG ,FB,22,27
15/08/2019,LU,1918,LUXEMBOURG,FR,FR,FB,28,31
15/08/2019,LU,4602,DIFFERDANGE,FR,FR,PASSAGE,3,2
15/08/2019,LU,4713,PETANGE,FR,FR,FB,12,8
15/08/2019,LU,3487,DUDELANGE,PT,LU,INTERNET,17,19
15/08/2019,LU,1265,LUXEMBOURG,RUSSE,FR,GOOGLE,19,24
15/08/2019,LU,5692,ELVANGE,LUX,LUX,ECOLE,26,36
15/08/2019,LU,8080,BERTRANGE,LUX,LUX,GOOGLE,21,19
15/08/2019,LU,1137,LUXEMBOURG,FR,FR,FB,22,26
15/08/2019,LU,1237,LUXEMBOURG,NL,FR,ECOLE INTERNATIONAL ,29,31
15/08/2019,LU,4993,SANEM,LUX,LUX,ECOLE,10,6
15/08/2019,LU,4579,OBERKORN,PT,FR,ECOLE,5,2
15/08/2019,LU,2112,LUXEMBOURG,POLONAIS,ANG,INTERNET,20,26
15/08/2019,LU,4245,ESCH-SUR-ALZETTE ,LUX,LUX,BAO AMIS,16,10
15/08/2019,LU,4243,SOLEUVRE,LUX,LUX,GOOGLE,14,8
15/08/2019,LU,4722,PETANGE,FR,FR,FB,9,5
15/08/2019,DE,66763,DILLING,DE,DE,Presse FERNSEH,50,79
15/08/2019,BE,5377,SOMME-LEUZE,FR,FR,FB,90,131
15/08/2019,FR,54590,HUSSIGNY,FR,FR,PASSAGE,10,6
15/08/2019,LU,1449,LUXEMBOURG,LUX,LUX,NE SAIS PLUS LE SITE ,27,26
15/08/2019,LU,4451,BELVAUX,LUX,LUX,ECOLE,7,5
15/08/2019,LU,8421,STEINFORT,LUX,LUX,BAO AMIS,23,18
15/08/2019,LU,6188,GONDERANGE,LUX,LUX,B.A.O.,32,42
15/08/2019,BE,6760,VIRTON,NL,FR,FB,42,33
15/08/2019,LU,2113,HESPERANGE,RUSSE,FR,BAO FAMILLE,25,27
15/08/2019,LU,3640,KAYL,LUX,LUX,FB,18,17
15/08/2019,LU,6163,BOURGLINSTER,NL,DE,GOOGLE,35,44
15/08/2019,LU,3912,MONDERCANGE,LUX,LUX,Presse FERNSEH,19,14
15/08/2019,LU,1550,LUXEMBOURG,ANG,ANG,Ecole SCHOOL,19,24
15/08/2019,LU,5359,SCHUTTRANGE,LUX,LUX,BAO AMIS,30,39
15/08/2019,LU,4072,ESCH-SUR-ALZETTE ,FR,FR,Ecole EIDE,10,9
15/08/2019,LU,3390,PEPPANGE,FR,FR,B.A.O.,22,27
15/08/2019,LU,7651,HEFFINGEN,LUX,LUX,INTERNET,41,51
15/08/2019,LU,1250,LUXEMBOURG,FR,FR,B.A.O.,23,27
15/08/2019,LU,4440,SANEM,LUX,LUX,BAO FAMILLE,6,4
15/08/2019,LU,5540,REMICH,LUX,LUX,B.A.O.,32,40
15/08/2019,LU,3980,RECKANGE-SUR-MESS,LUX,FR,B.A.O.,13,11
15/08/2019,LU,1120,LUXEMBOURG,LUX,ANG,B.A.O.,48,56
15/08/2019,LU,4410,SANEM,LUX,ANG,B.A.O.,6,5
15/08/2019,BE,6700,ARLON,FR,FR,FB,34,25
15/08/2019,FR,57800,FREYMING-MERLERUCH,FR,FR,B.A.O.,73,115
15/08/2019,BE,7780,COMINES-WAMETER,LUX,LUX,BAO FAMILLE,41,55
15/08/2019,LU,3320,ROESER,LUX,LUX,B.A.O.,21,26
15/08/2019,LU,8080,BERTRANGE,LUX,LUX,FB,21,19
15/08/2019,LU,4444,SANEM,LUX,LUX,BAO FAMILLE,7,5
15/08/2019,LU,4538,OBERKORN,LUX,LUX,BAO FAMILLE,6,3
15/08/2019,FR,57365,CHELAINCOURT,FR,FR,FB,48,59
15/08/2019,LU,1278,LUXEMBOURG,FR,ANG,FB,22,25
15/08/2019,LU,2121,LUXEMBOURG,FR,FR,NE SAIS PLUS LE SITE ,30,31
15/08/2019,FR,57920,METZERESHE,FR,FR,FB,46,57
15/08/2019,LU,4580,DIFFERDANGE,LUX,LUX,ECOLE,4,2
15/08/2019,FR,57970,YUTZ,FR,FR,BAO ARCELOR,36,44
15/08/2019,FR,57330,ZOUFTGEN,FR,FR,GOOGLE,27,33
15/08/2019,LU,4950,BASCHARAGE,LUX,LUX,FB,11,6
15/08/2019,LU,3310,ROESER,LUX,LUX,FB,21,26
15/08/2019,LU,2910,LUXEMBOURG,LUX,LUX,FB,30,28
15/08/2019,LU,1520,LUXEMBOURG,FR,FR,FB,24,25
15/08/2019,LU,6390,NIEDERANVEN,LUX,LUX,B.A.O.,32,39
15/08/2019,LU,7710,COLMAR-BERG,DE,DE,B.A.O.,47,59
15/08/2019,LU,5510,REMICH,DE,DE,FB,30,40
15/08/2019,LU,3939,MONDERCANGE,LUX,LUX,BAO FAMILLE,14,9
15/08/2019,LU,2980,LUXEMBOURG,LUX,LUX,B.A.O.,19,22
16/08/2019,LU,3735,RUMELANGE,ANG,ANG,BAO FRIENDS,21,20
16/08/2019,FR,8310,JUNIVILLE,FR,FR,GOOGLE,101,143
16/08/2019,LU,6210,CONSDORF,LUX,LUX,GOOGLE,42,55
16/08/2019,FR,57970,SAINT-LOUIS,FR,FR,GOOGLE,35,44
16/08/2019,LU,4944,BASCHARAGE,FR,FR,FB,12,7
16/08/2019,LU,3280,BETTEMBOURG,ANG,ANG,FB,22,21
16/08/2019,BE,6791,ATHUS,FR,FR,PRESSE,15,10
16/08/2019,LU,6917,ROODT-SUR-SYRE,ANG,FR,FB,36,44
16/08/2019,LU,4580,DIFFERDANGE,LUX,LUX,GOOGLE,4,2
16/08/2019,LU,6165,NIEDERANVEN,LUX,LUX,ECOLE,30,41
16/08/2019,LU,6917,ROODT-SUR-SYRE,ANG,LUX,B.A.O.,36,44
16/08/2019,BE,6780,MESSANCY,FR,FR,B.A.O.,20,15
16/08/2019,LU,1940,LUXEMBOURG,ANG,ANG,B.A.O.,20,24
16/08/2019,LU,1971,LUXEMBOURG,ANG,ANG,B.A.O.,23,26
16/08/2019,LU,4575,DIFFERDANGE,LUX,LUX,10 Ôme Visite ,4,2
16/08/2019,FR,54430,REHON,FR,FR,2 Ôme Visite ,22,19
16/08/2019,FR,21150,MENETRAUX LE BAS ,FR,FR,BAO FAMILLE,251,373
17/08/2019,FR,57270,UCKANGE,FR,FR,2ŠME VISITE,33,43
17/08/2019,LU,5861,FENTANGE,ROUMAIN,FR,3ŠME VISITE ,22,28
17/08/2019,LU,1670,LUXEMBOURG,FR,FR,FB,26,37
17/08/2019,LU,2214,LUXEMBOURG,FR,ANG,NE SAIS PLUS LE SITE ,29,32
17/08/2019,NL,3295,GRAVENDEEL,ANG,ANG,GOOGLE,185,327
17/08/2019,LU,9150,ESCHDORF,LUX,LUX,B.A.O.,55,51
17/08/2019,LU,1363,LUXEMBOURG,LUX,LUX,Luxembourg CARD,22,26
17/08/2019,LU,1250,LUXEMBOURG,ANG,ANG,Luxembourg CARD,28,27
17/08/2019,DE,75334,KARLSRUHENL,DE,DE,GOOGLE,179,265
17/08/2019,LU,8056,STRASSEN,LUX,LUX,2ŠME VISITE,22,20
17/08/2019,ESP,28045,MADRID,ESP,FR,FB ,22,26
17/08/2019,LU,8020,STRASSEN,ANG,FR,GOOGLE,23,26
17/08/2019,FR,54190,VILLERUPT,FR,FR,2ŠME VISITE,17,12
17/08/2019,NL,1705AL,HEERHUGOWAARD,NL,ANG,CAMPING,163,263
17/08/2019,FR,38100,GRENOBLE,FR,LUX,LUXEMBURGER WORT,345,630
17/08/2019,BE,6791,ATHUS,FR,LUX,JOURNAL (AVENIR),14,8
17/08/2019,LU,2311,LUXEMBOURG,LUX,LUX,GOOGLE,28,28
17/08/2019,FR,57310,RURANGE,FR,FR,B.A.O.,40,53
17/08/2019,LU,4687,Differdange OBERKORN,PT,LUX,ECOLE,3,2
17/08/2019,NL,4243,NIEUWLAND,ANG,ANG,GOOGLE,195,345
17/08/2019,DE,54296,TRIER,DE,RUSSE,FAMILLE,60,90
17/08/2019,BE,6230,VIESVILLE,FR,FR,PASSAGE,38,54
17/08/2019,FR,54260,VERZIN,FR,FR,B.A.O.,40,40
17/08/2019,BE,6600,BASTOGNE,FR,FR,B.A.O.,57,82
17/08/2019,SWISS,8846,STUDEN,DE,DE,Luxembourg CARD,289,470
17/08/2019,POLOGNE,68-200,ZARY,ANG,ANG,Luxembourg CARD ,,
17/08/2019,LU,6616,WASSERBILLIG,LUX,LUX,GOOGLE,39,59
17/08/2019,LU,3511,DUDELANGE,LUX,LUX,MR MAISON RELAIS,19,23
17/08/2019,LU,2713,LUXEMBOURG,LUX,LUX,NE SAIS PLUS LE SITE ,21,25
17/08/2019,NL,6014RD,ITTERVOORT,NL,ANG,GOOGLE,146,237
17/08/2019,LU,3832,SCHIFFLANGE,LUX,LUX,ECOLE,15,13
17/08/2019,LU,3859,SCHIFFLANGE,LUX,FR,B.A.O.,15,13
17/08/2019,LU,6634,WASSERBILLIG,LUX,LUX,INTERNET,39,59
17/08/2019,LU,4882,LAMADELAINE,LUX,LUX,AQUASUD,13,8
17/08/2019,LU,7311,HEISDORF,LUX,LUX,BAO AMIS,32,36
17/08/2019,LU,3918,MONDERCANGE,LUX,LUX,BAO AMIS,13,9
17/08/2019,BE,6769,MEIX-DEVANT-VIRTON,FR,FR,INTERNET,49,40
17/08/2019,LU,3918,MONDERCANGE,LUX,LUX,NE SAIS PLUS LE SITE ,13,9
17/08/2019,LU,8399,WINDHOF,LUX,LUX,5ŠME VISITE,25,19
17/08/2019,LU,7247,WALFERDANGE,LUX,LUX,Presse ZEITUNG,29,34
17/08/2019,LU,9610,ROODT-SUR-SYRE,LUX,LUX,5ŠME VISITE,31,45
