DATE,PAYS,CODE POSTAL,LOCALITE,LANGUE MATERNELLE,LANGUE VEHICULAIRE,COMMENT NOUS AVEZ-VOUS DECOUVERT?,MIN,KM
06/02/2019,LU,2327,LUXEMBOURG,ESP,ANG,GOOGLE,24,28
06/02/2019,LU,2349,LUXEMBOURG,LUX,LUX,GOOGLE,25,27
06/02/2019,LU,1250,LUXEMBOURG,LUX,LUX,GOOGLE,30,27
06/02/2019,DE,66706,NENNING,LUX,LUX,2äME VISITE,33,43
08/02/2019,LU,8024,STRASSEN,LUX,DE,UNI.LU,28,21
08/02/2019,DE,66706,PERL,LITUANIEN,ANG,3EME VISITE,34,43
09/02/2019,LU,1746,LUXEMBOURG,IT,ANG,FB,27,34
09/02/2019,LU,1535,LUXEMBOURG,ANG,ANG,B.A.O. AMIS,26,30
09/02/2019,FR,54400,WARNIMONT ROMAIN,FR,FR,Presse ESSENTIEL,22,22
09/02/2019,BE,6792,AUBANGE,TCHEQUE,FR ,Presse ESSENTIEL,22,21
09/02/2019,LU,2273,LUXEMBOURG,ANG,ANG,GOOGLE,21,27
09/02/2019,LU,2629,LUXEMBOURG,FR,ANG,B.A.O,18,22
09/02/2019,LU,6251,SCHEIDGEN,ESP,ANG,GOOGLE,44,56
09/02/2019,LU,3543,DUDELANGE,LUX,LUX,2äME VISITE ,18,19
09/02/2019,LU,3882,SCHIFFLANGE,LUX,LUX,2äME VISITE,14,13
09/02/2019,DE,54430,SARREBOURG,DE,DE,B.A.O. AMIS,48,64
09/02/2019,DE,54439,SARREBOURG,DE,DE,2äME VISITE ,48,64
09/02/2019,LU,8213,MAMER,FR,LUX ,2äME VISITE,26,20
09/02/2019,LU,7224,WALFERDANGE,FR,LUX,B.A.O. AMIS ,30,35
09/02/2019,LU,4243,ESCH-SUR-ALZETTE ,LUX,LUX,CONNAISSANCE MR DIDIER,17,11
09/02/2019,LU,2222,LUXEMBOURG,LUX,LUX,CONNAISSANCE MR DIDIER,25,32
09/02/2019,DE,66663,MERZIG,FR,FR,GOOGLE,41,64
09/02/2019,LU,4505,NIEDERKORN,LUX,LUX,ECOLE ,5,1
09/02/2019,LU,3255,BETTEMBOURG,LUX,LUX,Presse RADIO,21,25
09/02/2019,LU,4384,EHLERANGE,LUX,LUX,2äME VISITE,10,8
09/02/2019,LU,4513,NIEDERKORN,LUX,LUX,B.A.O,6,2
09/02/2019,LU,4505,NIEDERKORN,FR,FR,2äME VISITE ,4,1
09/02/2019,LU,7563,MERSCH,LUX,LUX,B.A.O. AMIS,35,52
09/02/2019,LU,1948,LUXEMBOURG,LUX,LUX,Neutre NE SE RAPPELLE PLUS ,18,24
09/02/2019,LU,3838,SCHIFFLANGE,PT,FR,B.A.O. AMIS,14,14
10/02/2019,LU,5825,FENTANGE,IT,FR,FOYER SCOLAIRE ,22,26
10/02/2019,LU,4261,ESCH-SUR-ALZETTE ,LUX,LUX,ECOLE,13,11
10/02/2019,FR,54400,COSNES-ET-ROMAINS,FR,FR,2äME VISITE ,22,21
10/02/2019,DE,46519,ALPEN,DE,DE,FLYER LSC,176,311
10/02/2019,LU,4689,DIFFERDANGE,LUX,LUX,B.A.O,5,2
10/02/2019,LU,1948,LUXEMBOURG,DE,FR,MAISON RELAIS,18,24
10/02/2019,LU,3259,BETTEMBOURG,FR,FR,B.A.O.,19,21
10/02/2019,LU,1344,LUXEMBOURG,FR,LUX,B.A.O,19,26
10/02/2019,LU,6900,ROODT-SUR-SYRE,TCHEQUE,FR,B.A.O. AMIS,30,45
10/02/2019,BE,4960,MALMEDY,FR,BOSNIAC,GOOGLE,98,145
10/02/2019,FR,45320,COURTEMAUX,FR,FR,Luxembourg CARD ,,
10/02/2019,FR,67200,STRASBOURG,FR,FR,B.A.O. AMIS,,
10/02/2019,LU,2441,LUXEMBOURG,HONGROIS,FR,2äME VISITE,22,28
10/02/2019,LU,2233,LUXEMBOURG,LUX,LUX,ECOLE,17,24
10/02/2019,LU,1510,LUXEMBOURG,FR,FR,2äME VISITE,17,24
10/02/2019,LU,6165,ERNSTER,LUX,LUX,B.A.O. AMIS,29,41
10/02/2019,DE,54329,KONZ,DE,ANG,GOOGLE,45,66
10/02/2019,FR,57330,HETTANGE-GRANDE,FR,FR,4 ‘me Visite ,28,34
10/02/2019,LU,7540,ROLLINGEN,LUX,LUX,CONNAISSANCE MADAME GALES NATHALIE MÇDIATRICE ,31,47
10/02/2019,LU,3960,EHLANGE-SUR-MESS,LUX,LUX,2äME Visite ,14,16
10/02/2019,LU,1420,LUXEMBOURG,TCHEQUE,FR,B.A.O. AMIS,21,25
10/02/2019,LU,3580,BETTEMBOURG,FR,FR,MONSIEUR QUI VIENT PRESQUE TOUTS LES VENDREDIS (DIMANCHE ),13,16
10/02/2019,DE,66701,BECKINGEN,DE,DE,MR ,47,72
10/02/2019,BE,6700,ARLON,FR,FR,B.A.O. AMIS,29,25
10/02/2019,LU,1510,LUXEMBOURG,FR,FR,GOOGLE ,22,26
10/02/2019,FR,57330,ENTRANGE,FR,FR,Presse ESSENTIEL,25,33
10/02/2019,DE,54646,BETTINGEN,LUX,DE,VISIT LUXEMBOURG,67,80
10/02/2019,LU,8370,HOBSCHEID,LUX,LUX,Presse RTL LUX,31,24
10/02/2019,LU,3583,DUDELANGE,LUX,LUX,ANNIVERSAIRE AU LSC,15,18
10/02/2019,LU,3589,DUDELANGE,PT,LUX,2äME VISITE,15,18
10/02/2019,LU,2124,LUXEMBOURG,ESP,FR,2äPE VISITE,26,29
10/02/2019,LU,1884,LUXEMBOURG,FR,ANG,GOOGLE,22,26
10/02/2019,LU,8273,MAMER,FR,FR ,B.A.O. AMIS ,25,19
10/02/2019,LU,3236,BETTEMBOURG,DE,DE,2äME VISITE ,18,20
10/02/2019,LU,3638,KAYL,LUX,DE,2äME VISITE,17,14
10/02/2019,LU,7651,HEFFINGEN,FR,FR,Presse RADIO,38,51
10/02/2019,LU,3436,DUDELANGE,SLOVAQUE,FR ,B.A.O. AMIS,17,20
10/02/2019,LU,3323,BIVANGE,NL,DE,B.A.O. AMIS,21,27
10/02/2019,DE,54290,TRIER,DE,DE,GOOGLE,51,75
10/02/2019,LU,1129,LUXEMBOURG,RUSSE,ANG,GOOGLE,28,35
10/02/2019,LU,5752,FRISANGE,RUSSE,ANG,GOOGLE,20,28
10/02/2019,LU,1670,LUXEMBOURG,RUSSE,ANG,B.A.O. AMIS,25,37
10/02/2019,FR,54190,VILLERUPT,HONGROIS,FR,B.A.O. FAMILLE,17,12
10/02/2019,LU,3407,DUDELANGE,LUX,DE,GOOGLE,18,20
11/02/2019,FR,57270,UCKANGE,FR,ANG,B.A.O.,39,44
11/02/2019,FR,57700,HAYANGE,FR,FR,FB,30,40
11/02/2019,FR,57920,METZERECHE,FR,FR,B.A.O,43,57
11/02/2019,LU,9706,CLERVAUX,HONGROIS,FR,GOOGLE,75,95
11/02/2019,FR,54860,HAUCOURT-MOULAINE,FR,FR,Presse REPUBLICAIN LORRAIN,20,14
11/02/2019,FR,57970,STUCKANGE,FR,ESP,FB,49,52
11/02/2019,FR,54860,HAUCOURT-MOULAINE,ANG,FR,B.A.O.,20,14
11/02/2019,FR,54920,VILLERS-LA-MONTAGNE,FR,ANG,3EME VISITE,20,14
11/02/2019,GB,HA14TN,LONDON,PT,ANG,VISIT LUXEMBOURG,,
12/02/2019,FR,57390,RUSSANGE,FR,FR,2äME VISITE ,16,9
12/02/2019,FR,57050,METZ,FR,ANG,B.A.O.,51,69
12/02/2019,FR,54400,LONGWY,FR,ANG,ECOLE,24,20
12/02/2019,FR,57310,RURANGE-LES-THIONVILLE,FR,ANG,FB,42,50
12/02/2019,FR,54490,PREUTIN-HIGNY,FR,IT,GOOGLE - SCIENCE,37,31
12/02/2019,LU,2355,LUXEMBOURG,LUX,SERBE,INTERNET (SAIS PLUS),22,27
12/02/2019,FR,57840,ROCHONVILLERS,FR,ANG,KIDEAZ.COM,29,23
12/02/2019,FR,57360,AMNEVILLE,FR,IT,GOOGLE - SCIENCE,43,48
12/02/2019,FR,57480,HAUTE-KONTZ,FR,ANG,FB,44,51
13/02/2019,FR,57970,KOENIGSMACKER,FR,FR,B.A.O. AMIS,39,52
13/02/2019,FR,57190,FLORANGE,FR,FR,FB,32,40
13/02/2019,FR,57100,THIONVILLE,FR,PT,GOOGLE,32,39
13/02/2019,FR,57570,PUTTELANGE-LES--THIONVILLE,FR,FR,FB,25,31
13/02/2019,FR,57310,BERTRANGE,FR,FR,FB,36,46
14/02/2019,FR,56700,HENNEBONT,FR,ANG,B.A.O.,,
14/02/2019,FR,51220,MERFY,FR,FR,GOOGLE - QUOI FAIRE AU LUX,148,225
14/02/2019,FR,57970,STUCKANGE,FR,ANG,GOOGLE - QUOI FAIRE AU LUX,48,57
14/02/2019,LU,1311,LUXEMBOURG,PT,ANG,PASSAGE,21,23
14/02/2019,LU,8826,PERLE,LUX,FR,2EME VISITE,43,44
14/02/2019,LU,1948,LUXEMBOURG,POLONAIS,ANG,B.A.O.,21,24
14/02/2019,FR,54730,GORCY,FR,FR,FB,37,30
14/02/2019,FR,57420,CHEMINET,FR,ANG,FB,65,88
14/02/2019,FR,57940,VOLSTROFF,FR,LUX,FB,42,53
14/02/2019,FR,57480,WALDWISSE,FR,FR,Ecole ENSEIGNANTE,45,51
14/02/2019,FR,57330,ENTRANGE,FR,DE,FB,26,28
14/02/2019,FR,57380,PONTPIERRE,FR,IT,FB,80,107
14/02/2019,FR,57525,TALANGE,FR,ANG,CONNAIS NEVEU DE MARIO,42,55
14/02/2019,LU,2210,LUXEMBOURG,FR,ANG,GOOGLE - SCIENCE,25,27
14/02/2019,FR,54910,VALLEROY,FR,ANG,2EME VISITE,50,46
14/02/2019,LU,4190,LES MEES,FR,FR,B.A.O.,,
14/02/2019,FR,45000,ORLEANS,FR,ANG,VISIT LUXEMBOURG,,
14/02/2019,FR,54400,COSNES-ET-ROMAINS,JAPONAIS,FR,B.A.O.,28,23
14/02/2019,LU,4105,ESCH-SUR-ALZETTE ,ROUMAIN,IT,B.A.O.,16,8
15/02/2019,FR,57270,RICHMONT,FR,FR,GOOGLE,36,44
15/02/2019,FR,57100,THIONVILLE,FR,FR,FB,32,41
15/02/2019,FR,57700,NEUFCHEF,FR,FR,ARCELOR MITTAL,33,32
15/02/2019,FR,54000,NANCY,FR,FR,FB,87,116
15/02/2019,FR,54130,SAINT-MAX,FR,FR,FB,87,117
15/02/2019,FR,57100,THIONVILLE,FR,FR,MR CENTRE AREE France ,32,41
15/02/2019,FR,57100,THIONVILLE,FR,FR,GOOGLE,32,41
16/02/2019,FR,54610,CHENICOURT,FR,ANG,FB,70,101
16/02/2019,LU,3490,DUDELANGE,LUX,DE,MENSA VISITE,19,20
16/02/2019,LU,5412,CANACH,ANG,FR,B.A.O.,32,41
16/02/2019,LU,8360,CH∂TEAU-PORCIEN,FR,FR,INTERNET (SAIS PLUS),129,188
16/02/2019,FR,57000,METZ,FR,FR,INTERNET (SAIS PLUS),53,68
16/02/2019,FR,54400,LONGWY,FR,RUSSE,TRIPADVISOR,23,20
16/02/2019,FR,54190,VILLERUPT,FR,FR,PASSAGE,19,12
16/02/2019,FR,54800,SAINT-MARCEL,FR,FR,B.A.O.,57,54
16/02/2019,FR,54260,TELLANCOURT,FR,ANG,GOOGLE MAPS,43,38
16/02/2019,FR,57780,ROSSELANGE,FR,DE,FB,50,51
16/02/2019,FR,57970,STUCKANGE,FR,ANG,GOOGLE - SCIENCE CENTER,47,57
16/02/2019,FR,57290,FAMECK,FR,LUX,FB,36,40
16/02/2019,FR,57100,THIONVILLE,FR,TURQUE,ANCIEN LEIERBUD,36,40
16/02/2019,GB,TD5 7RF,KELSO,ANG,FR,B.A.O.,,
16/02/2019,FR,57970,FLORANGE,FR,DE,FB,29,39
16/02/2019,FR,57330,ESCHERANGE,FR,FR,FB,24,28
16/02/2019,LU,2148,LUXEMBOURG,PT,ANG,2EME VISITE,29,34
16/02/2019,LU,4886,LAMADELAINE,PT,FR,ECOLE,11,6
16/02/2019,FR,2270,LUXEMBOURG,ESP,DE,VISIT LUXEMBOURG,20,24
16/02/2019,LU,8035,STRASSEN,ANG,FR,3EME VISITE,20,25
16/02/2019,FR,54400,COSNES-ET-ROMAINS,FR,ANG,FB,25,20
16/02/2019,FR,54730,GORCY,FR,FR,B.A.O.,34,27
17/02/2019,LU,1727,LUXEMBOURG,BULGARE,ANG,INTERNET (SAIS PLUS),21,24
17/02/2019,FR,57100,THIONVILLE,FR,ANG,FB,35,40
17/02/2019,FR,57310,RURANGE-LES-THIONVILLE,FR,ANG,B.A.O.,40,50
17/02/2019,LU,2231,LUXEMBOURG,DE,ESP,GOOGLE - WISSENSCHAFTEN,25,34
17/02/2019,LU,8077,BERTRANGE,BULGARE,DE,B.A.O.,19,25
17/02/2019,DE,66113,SAARBRUCKEN,DE,ANG,Presse SAARLAENDISCHES FERNSEHER,65,106
17/02/2019,LU,4531,DIFFERDANGE,CAP-VERDIEN,LUX,MAISON RELAIS,2,0
17/02/2019,FR,54720,CUTRY,FR,DE,PASSAGE,28,17
17/02/2019,LU,9942,BASBELLAIN,LUX,FR,ECOLE,80,105
17/02/2019,FR,57690,CREHANGE,FR,DE,MAKERS FAIR,70,101
17/02/2019,FR,57000,METZ,FR,ANG,MAKERS FAIR,49,68
17/02/2019,LU,1227,LUXEMBOURG,FR,ESP,MR FOYER,25,27
17/02/2019,FR,54356,MONT ST MARTIN,FR,FR,FB,18,13
17/02/2019,FR,63200,MALAUZAT,FR,ANG,VISIT LUXEMBOURG,,
17/02/2019,LU,7788,BISSEN,LUX,DE,FB,38,54
17/02/2019,DE,67591,WACHEHEIM,DE,ANG,VISIT LUXEMBOURG,124,214
17/02/2019,LU,1530,LUXEMBOURG,ANG,DE,ECOLE,24,27
17/02/2019,FR,52000,NEUILLY-SUR-SUIZE,FR,ANG,B.A.O.,159,273
17/02/2019,FR,54400,COSNES-ET-ROMAINS,FR,ANG,2EME VISITE,23,20
18/02/2019,NL,1151 BW,BROEK IN WATERLAND,HOLLONDAIS,ANG,VISIT LUXEMBOURG,,
18/02/2019,LU,1220,LUXEMBOURG,LUX,FR,Presse WORT,30,34
18/02/2019,LU,3383,NOERTZANGE,LUX,FR,FB,15,16
18/02/2019,FR,57270,UCKANGE,FR,MAROCAIN,B.A.O.,39,51
18/02/2019,FR,54580,MOINEVILLE,FR,FR,B.A.O.,60,50
18/02/2019,FR,54580,MOINEVILLE,FR,FR,2EME VISITE,57,54
18/02/2019,FR,54800,ST-MARCEL,FR,ANG,B.A.O.,60,50
18/02/2019,FR,54580,MOINEVILLE,FR,ANG,B.A.O.,60,50
18/02/2019,LU,1716,LUXEMBOURG,FR,ANG,ECOLE,29,27
18/02/2019,LU,8447,STEINFORT,LUX,FR,Presse ELDORADIO,28,20
18/02/2019,LU,8448,STEINFORT,LUX,ANG,B.A.O.,28,19
18/02/2019,FR,57100,THIONVILLE,FR,ANG,FB,38,40
18/02/2019,FR,54310,HOMECOURT,FR,ANG,MR VISITE AVEC UN FOYER SCOLAIRE,47,45
18/02/2019,LU,4517,DIFFERDANGE,PT,FR,HABITE A DIFFERDANGE,4,1
18/02/2019,DE,54457,WINCHERINGEN,LUX,DE,TRAVAILLE A DIFFERDANGE,43,51
18/02/2019,LU,5675,BURMERANGE,FR,LUX,B.A.O.,29,38
18/02/2019,LU,1872,LUXEMBOURG,HINDI,ANG,2EME VISITE,24,25
18/02/2019,FR,57000,METZ,FR,FR,FB,53,68
18/02/2019,FR,57710,AUMETZ,FR,FR,TRIPADVISOR,33,21
18/02/2019,FR,54150,LES BAROCHES,FR,IT,INTERNET (SAIS PLUS),45,41
18/02/2019,LU,3863,SCHIFFLANGE,LUX,FR,B.A.O.,17,14
18/02/2019,LU,2624,LUXEMBOURG,LUX,FR,ECOLE,27,32
18/02/2019,LU,5374,MUNSBACH,DE,ESP,B.A.O.,30,40
18/02/2019,FR,54540,MONTIGNY,FR,ANG,B.A.O.,132,194
18/02/2019,FR,59260,LILLE,FR,ANG,B.A.O.,180,294
19/02/2019,FR,57590,AJONCOURT,FR,ANG,B.A.O.,72,103
19/02/2019,FR,88110,LUVIGNY,FR,ANG,FB,140,204
19/02/2019,LU,4978,KAERJENG,LUX,FR,Presse MEDIAS,17,12
19/02/2019,LU,8323,OLM,LUX,FR,B.A.O.,25,32
19/02/2019,FR,57050,LORRY-LES-METZ,FR,FR,VISIT LUXEMBOURG,53,69
19/02/2019,FR,54110,HUDIVILLER,FR,FR,FB,96,148
19/02/2019,FR,54110,HUDIVILLER,FR,ANG,FB,96,148
19/02/2019,LU,5730,GLATIGNY,FR,ANG,FB,65,86
19/02/2019,BE,6800,LIBRAMONT,FR,ANG,GOOGLE - QUOI FAIRE AU LUX,55,70
19/02/2019,FR,57970,STUCKANGE,FR,ANG,B.A.O.,48,57
19/02/2019,FR,54490,XIVRY-CIRCOURT,FR,ANG,FB,38,31
19/02/2019,FR,57970,STUCKANGE,FR,FR,Presse REPUBLICAIN LORRAIN,47,57
19/02/2019,FR,57100,THIONVILLE,FR,FR,B.A.O.,37,40
19/02/2019,FR,54440,HERSERANGE,FR,ANG,FB,22,14
19/02/2019,FR,57280,HAUCONCOURT,FR,ANG,INTERNET (SAIS PLUS),41,57
19/02/2019,FR,57650,LOMMERANGE,FR,IT,B.A.O.,31,29
19/02/2019,FR,57390,AUDUN-LE-TICHE,FR,FR,B.A.O.,15,11
19/02/2019,LU,4319,ESCH-SUR-ALZETTE ,ANG,FR,Presse Luxembourg TIMES,13,10
19/02/2019,LU,3680,KAYL,LUX,FR,FB,19,17
19/02/2019,LU,8140,BRIDEL,LUX,DE,2EME VISITE,26,31
19/02/2019,FR,57310,BOUSSE,FR,DE,FB,42,50
19/02/2019,FR,57100,THIONVILLE,FR,ESP,FB,37,40
19/02/2019,LU,1244,LUXEMBOURG,LUX,DE,B.A.O.,26,28
19/02/2019,LU,6683,MERTERT,PT,ANG,WHAT'S ON FOR KIDS,40,56
19/02/2019,LU,9640,BOULAIDE,LUX,FR,GOOGLE - CENTRE DE SCIENCES,57,53
19/02/2019,LU,3680,KAYL,LUX,FR,GOOGLE - CENTRE DE SCIENCES,19,17
19/02/2019,FR,54800,ST-MARCEL,FR,ANG,KIDEAZ.COM,58,54
19/02/2019,FR,57940,VOLSTROFF,FR,ANG,Presse REPUBLICAIN LORRAIN,41,53
19/02/2019,LU,4408,SANEM,IT,FR,PETITWEB.LU,9,5
19/02/2019,LU,4059,ESCH-SUR-ALZETTE ,LUX,FR,2EME VISITE,14,10
19/02/2019,LU,8086,BERTRANGE,FR,IT,LIST,26,20
19/02/2019,FR,54260,TELLANCOURT,FR,ANG,B.A.O.,41,37
19/02/2019,FR,54260,TELLANCOURT,FR,LUX,FB,41,37
19/02/2019,FR,54440,HERSERANGE,FR,FR,GOOGLE - QUOI FAIRE AU LUX,22,14
19/02/2019,FR,57650,HAVANGE,FR,ANG,B.A.O.,31,29
19/02/2019,LU,8293,KEISPELT,FR,ROUMAIN,INTERNET (SAIS PLUS),34,38
19/02/2019,FR,54870,UGNY,FR,ANG,Presse L'ESSENTIEL,32,23
19/02/2019,LU,3330,CRAUTHEM,FR,ESP,MR CRECHE,24,26
19/02/2019,FR,57120,ROMBAS,FR,FR,B.A.O.,46,51
19/02/2019,LU,4677,DIFFERDANGE,RUSSE,DE,B.A.O.,4,1
19/02/2019,FR,57120,ROMBAS,FR,IT,FB,46,51
19/02/2019,LU,4924,KAERJENG,LUX,DE,PUB (SAIS PLUS),12,7
20/02/2019,FR,57240,NILVANGE,FR,ANG,VISIT LUXEMBOURG,32,40
20/02/2019,FR,18155,LIDINGô,SUEDOIS,ANG,B.A.O.,,
20/02/2019,LU,9184,SCHIEREN,LUX,DE,B.A.O.,44,59
20/02/2019,FR,57500,SAINT-AVOLD,FR,ANG,GOOGLE - WHAT'S ON,70,107
20/02/2019,LU,9165,MERSCHEID,ANG,LUX,2EME VISITE,63,53
20/02/2019,FR,57590,AJONCOURT,FR,FR,FB,77,78
20/02/2019,FR,57420,CHEMINOT,FR,FR,B.A.O.,68,84
20/02/2019,LU,8110,SAILLY,FR,FR,TRIPADVISOR,75,77
20/02/2019,FR,54400,COSNES-ET-ROMAINS,FR,ANG,CRECHE,28,23
20/02/2019,LU,8086,BERTRANGE,HONGROIS,FR,PUB (SAIS PLUS),26,20
20/02/2019,LU,2186,LUXEMBOURG,HONGROIS,ANG,PUB (SAIS PLUS),34,34
20/02/2019,FR,54610,CHENICOURT,FR,ANG,PASSAGE,77,97
20/02/2019,BE,6700,ARLON,FR,LUX,2EME VISITE,34,25
20/02/2019,LU,1134,LUXEMBOURG,ANG,ESO,FB,25,25
20/02/2019,LU,9954,GOEDANGE,LUX,PT,Presse RTL TELE,91,114
20/02/2019,LU,7635,ERNZEN,LUX,FR,B.A.O.,51,53
20/02/2019,FR,54190,TIERCELET,FR,FR,FB,16,10
20/02/2019,DE,66693,METTLACH,LUX,FR,SCIENCE FESTIVAL,48,66
20/02/2019,LU,4951,KéERJENG,LUX,FR,ECOLE,12,6
20/02/2019,LU,3422,DUDELANGE,LUX,FR,4EME VISITE,20,19
20/02/2019,LU,4061,ESCH-SUR-ALZETTE ,ANG,FR,B.A.O.,14,10
20/02/2019,LU,4697,LASAUVAGE,LUX,FR,HABITE A DIFFERDANGE,10,6
20/02/2019,LU,4513,DIFFERDANGE,LUX,DE,HABITE A DIFFERDANGE,5,2
20/02/2019,LU,6994,NIEDERANVEN,ANG,FR,B.A.O.,39,40
20/02/2019,LU,9188,VICHTEN,LUX,FR,GOOGLE,49,39
20/02/2019,LU,3324,BIVANGE,AFRICAIN,ANG,ECOLE,24,26
20/02/2019,LU,2152,LUXEMBOURG,FR,ANG,B.A.O.,37,30
20/02/2019,FR,54150,LES BAROCHES,FR,FR,FB,45,41
20/02/2019,FR,57970,STUCKANGE,FR,ANG,FB,50,52
20/02/2019,FR,57280,FEVES,FR,CAP VERDIEN,B.A.O.,47,53
20/02/2019,FR,54000,NANCY,FR,ANG,B.A.O.,93,118
20/02/2019,FR,57290,FAMECK,FR,POLONAIS,B.A.O.,37,40
20/02/2019,FR,57570,HAGEN,FR,ANG,B.A.O.,35,36
21/02/2019,LU,4994,SPRINKANGE,LUX,FR,B.A.O.,16,10
21/02/2019,FR,54400,COSNES-ET-ROMAINS,FR,IT,INTERNET (SAIS PLUS),28,23
21/02/2019,LU,2729,LUXEMBOURG,FR,ANG,B.A.O.,24,27
21/02/2019,LU,2451,LUXEMBOURG,FR,ANG,VISIT LUXEMBOURG,24,25
21/02/2019,FR,54400,COSNES-ET-ROMAINS,FR,IT,FB,28,23
21/02/2019,NL,9561,TER APPEL,HOLLONDAIS,ANG,VISIT LUXEMBOURG,,
21/02/2019,LU,5414,CANACH,LUX,DE,B.A.O.,34,41
21/02/2019,LU,1316,LUXEMBOURG,LITUANIEN,ANG,B.A.O.,28,34
21/02/2019,FR,8000,CHARLEVILLE,FR,ANG,B.A.O.,96,137
21/02/2019,FR,54500,VANDOEUVRE-LES-NANCY,FR,ANG,FB,93,128
21/02/2019,FR,54750,TRIEUX,FR,FR,B.A.O.,31,29
