DATE,PAYS,CODE POSTAL,LOCALITE,LANGUE MATERNELLE,LANGUE VEHICULAIRE,COMMENT NOUS AVEZ-VOUS DECOUVERT?,MIN,KM
05/10/2019,LU,8224,MAMER,SLOVAQUE,ANG,3EME VISITE,24,18
05/10/2019,LU,4601,DIFFERDANGE,LUX,FR,2EME VISITE,2,2
05/10/2019,FR,57970,YUTZ,FR,ANG,GOOGLE - WHAT TO DO IN Luxembourg,46,58
05/10/2019,LU,4435,SANEM,LUX,FR,TAGEBLATT,7,4
05/10/2019,LU,4361,ESCH-SUR-ALZETTE ,SERBE,ANG,B.A.O.,13,7
05/10/2019,LU,7250,HELMSANGE,FR,IT,FB,30,35
05/10/2019,LU,4645,DIFFERDANGE,ARABE,FR,HABITANT DIFF,5,3
05/10/2019,LU,4340,ESCH-SUR-ALZETTE ,FR,ANG,GOOGLE - WHAT TO DO IN Luxembourg,14,9
06/10/2019,DE,75382,ALTHENGSTETT,DE,ANG,FERIEN IN LUX - GOOGLE,,
06/10/2019,IT,21022,VARESE,IT,ANG,GOOGLE - INDOOR ACTIVITIES Luxembourg,,
06/10/2019,LU,5653,MONDORF-LES-BAINS,LUX,FR,EIDD,26,35
06/10/2019,LU,9167,MERTZIG,LUX,DE,RTL.LU ,48,63
06/10/2019,LU,3321,BERCHEM,ANG,DE,PROF UNI.LU,22,26
06/10/2019,LU,2611,BONNEVOIE,FR,ANG,ECOLE,22,27
06/10/2019,FR,8000, CHARLEVILLE-MEZIERES,FR,ANG,GOOGLE - WHAT TO DO IN Luxembourg,94,137
06/10/2019,UK,W8 6DE,LONDON,IT,ANG,VISIT LUXEMBOURG,27,34
06/10/2019,LU,7216,BERELDANGE,SINHALA,ANG,GOOGLE - WHAT TO DO IN Luxembourg,27,34
06/10/2019,LU,2444,LUXEMBOURG,ESP,FR,5EME VISITE,22,27
06/10/2019,LU,8079,BERTRANGE,ANG,FR,4EME VISITE,22,19
06/10/2019,LU,57320,BOUZONVILLE,FR,DE,B.A.O.,59,68
06/10/2019,LU,8355,GARNICH,GREC,ANG,GOOGLE - WHAT TO DO IN Luxembourg,20,14
06/10/2019,DE,65719,HOFHEIM AM TAUNUS,DE,ANG,DEUTSCHE ZEITUNG - AUSFLšGE IN Luxembourg,156,270
06/10/2019,DE,54341,FELL,DE,FR,GOOGLE - WHAT TO DO IN Luxembourg,56,88
06/10/2019,DE,63500,SELINGENSTADT,DE,ANG,B.A.O.,166,297
06/10/2019,LU,7360,HELMDANGE,DANOIS,ANG,4EME VISITE,33,45
06/10/2019,DE,54295,TRIER,DE,ANG,GOOGLE (SAIS PLUS),56,76
06/10/2019,DE,54295,TRIER,DE,DE,GOOGLE (SAIS PLUS),56,76
06/10/2019,DE,54296,TRIER,DE,FR,B.A.O.,61,79
06/10/2019,DE,51067,K™LN,DE,FR,INTERNET (SAIS PLUS),157,242
06/10/2019,LU,2132,LUXEMBOURG,POLONAIS,ANG,ECOLE,21,25
06/10/2019,DE,54343,F™HREN,DE,ANG,INTERNET (SAIS PLUS),56,87
06/10/2019,LU,8079,BERTRANGE,FR,NL,5EME VISITE,22,19
06/10/2019,LU,8053,BERTRANGE,FR,ANG,5EME VISITE,25,20
06/10/2019,DE,66706,PERL,LUX,ANG,TRAVAILLE CHEZ CARGOLUX,32,45
06/10/2019,LU,1254,LUXEMBOURG,ANG,MALTAIS,GOOGLE - WHAT TO DO IN Luxembourg,18,24
06/10/2019,LU,4688,DIFFERDANGE,LUX,FR,HABITANT,3,2
06/10/2019,FR,71580,LE FAY,FR,ANG,VISIT LUXEMBOURG,,
06/10/2019,LU,4583,DIFFERDANGE,LUX,DE,HABITANT,2,2
06/10/2019,FR,57990,IPPLING,FR,ANG,INTERNET (SAIS PLUS),84,126
06/10/2019,LU,2353,LUXEMBOURG,FR,ANG,TRAVAILLE AU 1535,20,23
06/10/2019,FR,54650,SAULNES,FR,ANG,PASSAGE,12,10
06/10/2019,DE,54329,KONZ,DE,ANG,B.A.O.,62,76
06/10/2019,LU,8364,HAGEN,LUX,DE,PRESSE (SAIS PLUS),25,19
06/10/2019,LU,7782,BISSEN,FR,ANG,VISITE SENIORS,40,56
06/10/2019,LU,4514,DIFFERDANGE,LUX,FR,HABITANT,4,2
06/10/2019,DE,54317,OSBURG,LUX,DE,3EME VISITE,58,92
06/10/2019,LU,4968,SCHOUWEILER,PT,LUX,ECOLE,14,10
06/10/2019,LU,8313,CAPELLEN,FR,ANG,ECOLE,27,21
06/10/2019,FR,57310,BOUSSE,FR,ARABE,3EME VISITE,42,59
06/10/2019,DE,54675,UTSCHEID,DE,LUX,ZEITUNG LUXEMBURGER WORT,65,78
06/10/2019,LU,7220,WALFERDANGE,PT,ANG,B.A.O.,31,36
06/10/2019,LU,8074,BERTRANGE,FR,ANG,2EME VISITE,24,19
06/10/2019,LU,2713,LUXEMBOURG,FR,TCHEQUE,B.A.O.,23,25
06/10/2019,LU,2166,LUXEMBOURG,FR,LUX,PRESSE (SAIS PLUS),21,2
06/10/2019,LU,2550,LUXEMBOURG,ANG,FR,GOOGLE - WHAT TO DO IN Luxembourg,21,25
06/10/2019,LU,2357,SENNINGERBERG,FR,ANG,2e Visite EVENEMENT PROFESSIONNEL CHEZ NOUS,30,38
06/10/2019,LU,4681,DIFFERDANGE,FR,ANG,2EME VISITE,3,3
06/10/2019,LU,8110,STRASSEN,ANG,FR,MAISON RELAIS,21,26
06/10/2019,LU,5405,BECH-KLEINMACHER,LUX,DE,2EME VISITE,31,40
06/10/2019,LU,4437,SANEM,LUX,FR,2EME VISITE,5,3
06/10/2019,IT,35020,PADOUE,IT,ANG,B.A.O.,,
07/10/2019,LU,1146,LUXEMBOURG,SUEDOIS,ANG,4EME VISITE,24,26
07/10/2019,LU,2317,HOWALD,ANG ,FR,3EME VISITE,27,27
07/10/2019,LU,7220,WALFERDANGE,PT,ANG,GOOGLE - NOTRE SITE,36,36
07/10/2019,DE,67466,LAMBRECHT,DE,RUSSE,VISIT LUXEMBOURG,133,197
07/10/2019,LU,3843,SCHIFFLANGE,ANG,FR,B.A.O.,18,14
08/10/2019,DE,68782,BRšHL,DE,ANG,GOOGLE - MUSEUM,,
08/10/2019,DE,66346,PšTTINGEN,DE,ANG,Presse SAARLŽNDICHER RUNDFUNK,79,97
08/10/2019,DE,66706,PERL,LUX,DE,INTERNET (SAIS PLUS),35,45
08/10/2019,DE,54451,IRSCH,DE,ANG,B.A.O.,58,71
08/10/2019,DE,54451,IRSCH,DE,ANG,INTERNET (SAIS PLUS),58,71
08/10/2019,DE,54426,BšDLICH,DE,DE,FB,8,100
08/10/2019,DE,54529,SPANGDAHLEM,ANG,ESP,FB,83,101
08/10/2019,DE,54320,WALDRACH,DE,ANG,FB,75,93
08/10/2019,DE,28205,BRÒME,DE,ANG,B.A.O.,,
09/10/2019,DE,54634,METTERICH,DE,ANG,GOOGLE - SCIENCE CENTER,67,94
09/10/2019,LU,1338,LUXEMBOURG,DE,LUX,TRAV. CHEZ STE ELISABETH AM PARK,25,27
09/10/2019,DE,66119,SAARBRšCKEN,DE,ANG,SAARLŽNDICHER RUNDFUNK,81,110
09/10/2019,DE,80333,MšNCHEN,DE,ANG,INTERNET (SAIS PLUS),,
11/10/2019,LU,4492,SANEM,LUX,FR,B.A.O.,8,5
11/10/2019,LU,3412,DUDELANGE,LUX,FR,B.A.O.,22,21
11/10/2019,DE,66333,V™LKLINGEN,DE,FR,RADIO (SAIS PLUS),65,96
11/10/2019,LU,8363,GREICH,LUX,FR,ANNIVERSAIRE,34,27
11/10/2019,DE,54675,OBERGECKLER,DE,DE,ANNIVERSAIRE,74,87
12/10/2019,LU,5371,SCHUTTRANGE,DE,ANG,Presse LUX WORT,31,38
12/10/2019,LU,3442,DUDELANGE,PT,LUX,Presse ELDORADIO,17,19
12/10/2019,LU,1228,HOWALD,ESP,ANG,2EME VISITE,23,26
12/10/2019,LU,1363,HOWALD,LUX,ANG,ECOLE,22,26
12/10/2019,LU,4994,SPRINKANGE,ROUMAIN,ANG,INTERNET (SAIS PLUS),15,10
12/10/2019,DE,54634,BITBURG,DE,DE,INSTAGRAM,62,94
12/10/2019,LU,9189,VICHTEN,DE,LUX,B.A.O.,44,61
12/10/2019,DE,66625,NOHFELDER,DE,DE,FB ,83,128
12/10/2019,FR,54400,COSNES-ET-ROMAIN,FR,FR,GOOGLE - WHAT TO DO IN Luxembourg,25,20
12/10/2019,LU,5756,FRISANGE,LUX,DE,2EME VISITE,20,27
12/10/2019,LU,7246,HELMSANGE,ANG,FR,GOOGLE - WHAT TO DO IN Luxembourg,31,35
12/10/2019,LU,1255,LUXEMBOURG,LUX,ANG,Presse RTL,21,25
12/10/2019,DE,54306,KORDEL,ESP,ANG,B.A.O.,63,85
12/10/2019,LU,8026,STRASSEN,FR,LUX,ECOLE,23,27
12/10/2019,LU,8030,STRASSEN,GEORGIEN,ANG,VISIT LUXEMBOURG,22,27
13/10/2019,FR,57100,THIONVILLE,FR,ANG,GOOGLE - SCIENCES Luxembourg,36,41
13/10/2019,LU,4026,ESCH-SUR-ALZETTE ,FR,ANG,ECOLE,11,7
13/10/2019,DE,54441,WAWERN,DE,ANG,INTERNET (SAIS PLUS),48,66
13/10/2019,FR,54720,CUTRY,FR,ANG,5EME VISITE,30,21
13/10/2019,FR,54720,CUTRY,FR,ANG,B.A.O.,30,21
13/10/2019,DE,66693,METTLACH,DE,ANG,Presse SAARLŽNDICHER RUNDFUNK,46,67
13/10/2019,LU,4361,ESCH-SUR-ALZETTE ,RUSSE,FR,3EME VISITE,13,7
13/10/2019,DE,54292,TRIER,DE,ANG,B.A.O.,58,77
13/10/2019,FR,54135,MEXY,FR,ANG,PASSAGE,21,16
13/10/2019,MALTA,SLM 1255,SLIEMA,IT,ANG,GOOGLE - WHAT TO DO IN Luxembourg,,
13/10/2019,MALTA,SLM 1255,SLIEMA,ESP,ANG,GOOGLE - WHAT TO DO IN Luxembourg,,
13/10/2019,FR,4206,ESCH-SUR-ALZETTE ,LUX,FR,ECOLE,16,12
13/10/2019,BE,6780,MESSANCY,FR,ANG,VISIT LUXEMBOURG,24,8
13/10/2019,LU,9261,DIEKIRCH,LUX,FR,2EME VISITE,47,67
15/10/2019,DE,66798,Wallerfangen,DE,ANG,FB,66,84
15/10/2019,LU,4004,ESCH-SUR-ALZETTE ,FR,LUX,MR,14,10
16/10/2019,DE,66709,WEISKIRCHEN,DE,LUX,B.A.O.,78,91
16/10/2019,DE,66709,WEISKIRCHEN,DE,LUX,FB,78,91
16/10/2019,DE,66125,SAARBRšCKEN,DE,ANG,INTERNET (SAIS PLUS),73,116
17/10/2019,LU,1948,LUXEMBOURG,LU,FR,7EME VISITE,19,24
17/10/2019,LU,4949,KAERJENG,LU,FR,B.A.O,14,11
17/10/2019,FR,57290,FAMECK,FR,ANG,2eme visite,32,37
17/10/2019,UK,PA1 75PH,PAISLEY,ENG,FR,,,
18/10/2019,LU,4939,KAERJENG,LU,FR,ECOLE,11,9
18/10/2019,FR,57970,STUCKANGE,FR,FR,BAO CONNAISSANCE GUILLAUME,35,48
18/10/2019,LU,3235,BETTEMBOURG,LU,FR,B.A.O,18,20
19/10/2019,DE,54309,NEWEL,LU,DE,Ecole PROF.,49,75
19/10/2019,LU,5670,ALTWIES,HONGROIS,LUX,Ecole PROF.,23,32
19/10/2019,LU,2168,MUHLENBACH,LITUANIEN,DE,INTERNET,30,29
19/10/2019,LU,1234,LUXEMBOURG,LU,DE,FB,23,27
19/10/2019,LU,4408,SANEM,LU,DE,ECOLE,9,5
19/10/2019,LU,3931,MONDERCANGE,LU,ANG,B.A.O,13,11
19/10/2019,LU,2210,LUXEMBOURG,ENG,FR,4EME VISITE,24,26
19/10/2019,LU,8265,MAMER,PT,FR,2EME VISITE,26,19
19/10/2019,FR,57270,UCKANGE,FR,ANG,2EME VISITE,38,45
19/10/2019,LU,2210,LUXEMBOURG,ENG,FR,4EME VISITE,24,26
19/10/2019,LU,2334,LUXEMBOURG,SERBE,DE,B.A.O,20,24
19/10/2019,FR,57100,THIONVILLE,FR,DE,B.A.O,36,41
19/10/2019,LU,3877,SCHIFFLANGE,LU,FR,ECOLE,13,13
19/10/2019,LU,8092,BERTRANGE,FR,ANG,INTERNET,24,20
19/10/2019,LU,9048,ETTELBRUCK,COREEN,ANG,B.A.O,45,62
19/10/2019,LU,5433,NIEDERDONVEN,SLOVAQUE,FR,2EME VISITE,37,52
19/10/2019,FR,88500,DOMEVRE-SOUS-MONTFORT,FR,ANG,FB,127,180
19/10/2019,FR,57000,METZ,FR,ANG,B.A.O,52,63
19/10/2019,LU,4599,DIFFERDANGE,FR,LUX,FB,2,1
19/10/2019,DE,54294,TREVES,SERBE,ANG,FB,54,69
19/10/2019,FR,57650,LOMMERANGE,FR,ITALIEN,2EME VISITE,29,30
20/10/2019,FR,93110,ROSNY-SOUS-BOIS,FR,ANG,VISIT LUXEMBOURG,216,346
20/10/2019,FR,75011,PARIS,FR,ANG,VISIT LUXEMBOURG,221,338
20/10/2019,FR,57950,MONTIGNY-LES-METZ,FR,ANG,B.A.O,53,72
20/10/2019,LU,7364,BOFFERDANGE,BULGARE,ANG,GOOGLE - WHAT TO DO IN Luxembourg,33,38
20/10/2019,FR,57310,BOUSSE,FR,ANG,B.A.O.,43,38
20/10/2019,DE,66663,MERZIG,DE,DE,B.A.O.,43,65
20/10/2019,DE,54292,TREVES,DE,FR,B.A.O.,58,78
20/10/2019,DE,54292,TREVES,POLONAIS,DE,B.A.O.,58,78
20/10/2019,DE,47809,KREFELD,CHINOIS,DE,INTERNET (SAIS PLUS),177,283
20/10/2019,LU,5836,ALZINGEN,ANG,LU,B.A.O.,27,29
20/10/2019,DE,54311,TRIERWEILER,DE,ANG,FB,51,75
20/10/2019,LU,4418,SANEM,LU,LITAUEN,10EME VISITE,6,4
20/10/2019,LU,1477,LUXEMBOURG,LU,DE,5e Visite,21,25
20/10/2019,BE,6717,ATTERT,FR,ANG,B.A.O.,36,33
20/10/2019,BE,6740,ETALLE,FR,LU,B.A.O.,37,43
20/10/2019,LU,6587,STEINHEIM,LU,FR,2EME VISITE,54,67
20/10/2019,FR,57710,TRESSANGE,FR,ANG,B.A.O.,30,26
20/10/2019,LU,4932,KAERJENG,FR,FR,B.A.O.,11,8
20/10/2019,LU,5560,REMICH,FR,ANG,PRESSE (SAIS PLUS),30,41
20/10/2019,LU,3730,RUMELANGE,LU,LU,B.A.O.,22,17
20/10/2019,LU,9232,DIEKIRCH,LU,DE,B.A.O.,50,68
20/10/2019,LU,3445,DUDELANGE,LU,FR,FB,19,20
20/10/2019,FR,54590,HUSSIGNY-GODBRANGE,FR,ANG,B.A.O.,10,9
20/10/2019,FR,57940,VOLSTROFF,FR,ANG,FB,39,52
20/10/2019,LU,2134,LUXEMBOURG,KONKANI,ANG,GOOGLE (SAIS PLUS),19,23
20/10/2019,LU,4925,KAERJENG,LU,LU,ECOLE,10,6
20/10/2019,LU,1541,LUXEMBOURG,FR,LU,B.A.O.,23,27
20/10/2019,LU,4548,DIFFERDANGE,LU,FR,Passant HABITANT DIFF,2,1
20/10/2019,FR,54870,UGNY,FR,FR,B.A.O.,31,26
20/10/2019,FR,54260,TELLANCOURT,FR,ANG,LE PETIT MOUTARD (INTERNET),42,37
20/10/2019,BE,6690,VIELSALM,FR,DE,B.A.O.,80,113
20/10/2019,LU,4435,SANEM,LU,FR,2EME VISITE,7,5
20/10/2019,LU,8320,STRASSEN,URDU,ANG,VISIT LUXEMBOURG,23,26
21/10/2019,UK,AB2 17BL,ABERDEEN,ANG,FR,B.A.O.,,
21/10/2019,FR,59268,CUVILLERS,FR,ANG,VISIT LUXEMBOURG,190,300
21/10/2019,FR,57100,THIONVILLE,FR,ESP,INTERNET (SAIS PLUS),37,42
21/10/2019,FR,57100,THIONVILLE,FR,ANG,INTERNET (SAIS PLUS),37,42
21/10/2019,FR,57655,BOULANGE,FR,IT,FB,28,27
21/10/2019,FR,57330,ENTRANGE,FR,FR,B.A.O.,26,30
21/10/2019,FR,57640,MALROY,FR,FR,FB,56,67
21/10/2019,FR,57640,MALROY,FR,FR,B.A.O.,56,67
21/10/2019,FR,54720,CUTRY,FR,FR,2EME VISITE,31,21
21/10/2019,FR,78240,AIGREMENT,FR,ANG,B.A.O.,,
21/10/2019,FR,54720,CUTRY,FR,ANG,B.A.O.,31,21
21/10/2019,FR,1371,LUXEMBOURG,LU,DE,L'ESSENTIEL,23,26
21/10/2019,NL,8921 IX,LEEUWARDEN,NL,ANG,VISIT LUXEMBOURG,,
21/10/2019,NL,7031 JI,WEHL,NL,ANG,INTERNET (SAIS PLUS),220,388
21/10/2019,FR,57700,NEUFCHEF,FR,ANG,B.A.O.,40,42
21/10/2019,LU,4408,SANEM,LU,ANG,B.A.O.,9,5
22/10/2019,FR,57570,HAGEN,FR,ANG,2EME VISITE,40,37
22/10/2019,FR,57160,ROZERIEULLES,FR,FR,PARC MERVEILLEUX ,56,71
22/10/2019,FR,57640,MALROY,FR,ANG,B.A.O.,57,67
22/10/2019,FR,57380,GUESSLING-HEMERING,FR,ANG,INTERNET (SAIS PLUS),78,100
22/10/2019,FR,54260,TELLANCOURT,FR,FR,B.A.O.,46,37
22/10/2019,FR,57860,RONCOURT,FR,ANG,NOTRE SITE,47,55
22/10/2019,LU,SAIS PLUS,HOLLERICH,FR,ANG,B.A.O.,22,24
22/10/2019,LU,3260,BETTEMBOURG,FR,ANG,L'ESSENTIEL,23,24
22/10/2019,FR,57390,AUDUN-LE-TICHE,LU,FR,FB,15,11
22/10/2019,FR,54190,VILLERUPT,FR,FR,FB,24,15
22/10/2019,FR,54150,LES BAROCHES,FR,IT,ECOLE,44,41
22/10/2019,FR,57330,ENTRANGE,FR,FR,B.A.O,28,30
23/10/2019,FR,57000,METZ,FR,IT,FB,51,62
23/10/2019,FR,54430,R‚HON,FR,FR,GOOGLE,27,18
23/10/2019,UK,TN219HG,VINES CROSS,ANG,FR,2eme visite,,
23/10/2019,FR,57070,METZ,FR,ANG,B.A.O.,54,65
23/10/2019,FR,57360,AMN‚VILLE,FR,IT,B.A.O.,41,46
23/10/2019,NL,2353VS,LEIDERDORP,DUTCH,ANG,VISIT LUXEMBOURG,,
23/10/2019,LU,7243,BERELDANGE,ANG,FR,2eme visite,33,33
23/10/2019,FR,57440,ANGEVILLERS,FR,FR,FB,31,28
23/10/2019,LU,8049,BERTRANGE,GREC,ANG,FB,26,27
23/10/2019,FR,57550,MERTEN,FR,FR,B.A.O.,70,94
23/10/2019,FR,54400,COSNES-ET-ROMAIN,FR,ANG,B.A.O.,27,20
23/10/2019,FR,54400,COSNES-ET-ROMAIN,FR,RUSSE,B.A.O.,27,20
23/10/2019,FR,54586,VITERNE,FR,ANG,B.A.O.,100,143
23/10/2019,FR,57070,METZ,FR,ANG,2eme visite,55,65
23/10/2019,LU,5222,SANDWEILER,FR,FR,FB,42,36
24/10/2019,LU,5485,WORMELDANGE,LU,ANG,INTERNET (SAIS PLUS),48,51
24/10/2019,FR,54560,SANCY,FR,FR,BAO FAMILLE,29,25
24/10/2019,FR,57130,DORNOT,FR,ANG,FB,65,77
24/10/2019,FR,57500,SAINT-AVOLD,FR,DE,INTERNET (SAIS PLUS),72,101
24/10/2019,LU,5861,FENTANGE,FR,FR,INTERNET (SAIS PLUS),31,31
24/10/2019,FR,57100,THIONVILLE,FR,FR,B.A.O.,42,42
24/10/2019,FR,57700,HAYANGE,FR,FR,B.A.O,43,42
24/10/2019,FR,57655,BOULANGE,FR,ANG,2EME VISITE,30,27
24/10/2019,FR,54720,CUTRY,FR,FR,INTERNET (SAIS PLUS),33,22
24/10/2019,FR,57290,FAMECK,FR,ANG,INTERNET (SAIS PLUS),36,38
24/10/2019,FR,57940,VOLSTROFF,FR,LU,NOTRE SITE,45,52
24/10/2019,FR,69300,CALVIRE-ET CUIRE,FR,IT,B.A.O,,
24/10/2019,FR,57640,MALROY,FR,ANG,B.A.O,58,67
24/10/2019,FR,54720,CUTRY,FR,ANG,B.A.O,33,22
25/10/2019,FR,59267,FLESQUIŠRES,FR,ANG,VISIT LUXEMBOURG,188,300
25/10/2019,FR,57150,CREUTZWALD,FR,FR,INTERNET (SAIS PLUS),70,100
25/10/2019,FR,57570,HAGEN,FR,ANG,B.A.O.,38,37
25/10/2019,FR,57100,THIONVILLE,FR,ANG,ECOLE,37,42
25/10/2019,FR,57680,CORNY-SUR-MOSELLE,FR,ANG,FB,69,81
25/10/2019,FR,54190,VILLERUPT,FR,LU,B.A.O.,24,15
25/10/2019,FR,54000,NANCY,FR,FR,B.A.O,97,116
25/10/2019,FR,54560,SANCY,FR,ANG,FB,29,25
25/10/2019,FR,54730,VILLE-HOUDL‚MANT,FR,DE,2EME VISITE,36,26
25/10/2019,FR,57570,HAGEN,FR,FR,B.A.O,39,37
25/10/2019,FR,57650,LOMMERANGE,FR,ANG,B.A.O.,30,28
25/10/2019,FR,54113,GYE,FR,ANG,INTERNET (SAIS PLUS),96,142
26/10/2019,LU,5445,SCHENGEN,LUX,DE,ECOLE,33,42
26/10/2019,LU,9132,SCHIEREN,LUX,DE,2EME VISITE,46,62
26/10/2019,LU,5290,NEUHŽUSGEN,DE,FR,B.A.O.,31,36
26/10/2019,UKRAINE,61033,KHARKIV,RUSSE,UKRAINIEN,PASSAGE,,
26/10/2019,UKRAINE,61033,KHARKIV,RUSSE,UKRAINIEN,PASSAGE,,
26/10/2019,LU,1749,HOWALD,POLONAIS,DE,SITE COMMUNE DIFF,25,27
26/10/2019,GRECE,17455,ATHEN,GREC,ANG,INTERNET (SAIS PLUS),,
26/10/2019,FR,57000,METZ,ARABE,FR,GOOGLE - CITE SCIENCES Luxembourg,51,63
26/10/2019,LU,4781,PETANGE,PT,LUX,ECOLE,10,6
26/10/2019,LU,7360,HELMDANGE,FR,LITAUNIEN,B.A.O.,35,45
26/10/2019,LU,4540,DIFFERDANGE,ESP,ANG,Passage HABITANT DIFF,3,0,75
26/10/2019,LU,3761,TETANGE,LUX,DE,B.A.O.,17,18
26/10/2019,LU,3854,SCHIFFLANGE,DE,ANG,INTERNET (SAIS PLUS),16,13
26/10/2019,DE,66386,SANKT INGBERT,DE,ANG,B.A.O.,75,119
26/10/2019,FR,57000,METZ,FR,ANG,FB,51,63
26/10/2019,LU,2611,HOWALD,FR,ANG,3EME VISITE,23,26
27/10/2019,LU,5241,SANDWEILER,FINLANDAIS,TAJIK,3EME VISITE,27,34
27/10/2019,LU,3670,KAYL,FR,FR,3EME VISITE,14,16
27/10/2019,LU,5488,WORMELDANGE,LUX,DE,B.A.O.,41,48
27/10/2019,FR,57570,HAGEN,FR,ANG,B.A.O.,37,36
27/10/2019,FR,57840,ROCHONVILLERS,SUEDOIS,ANG,B.A.O.,27,23
27/10/2019,LU,4989,SANEM,LUX,DE,FB,7,4
27/10/2019,BE,1050,BRUXELLES,GREC,FR,B.A.O.,134,205
27/10/2019,LU,3375,LEUDELANGE,GREC,FR,B.A.O.,21,18
27/10/2019,LU,8077,BERTRANGE,RUSSE,LUX,PASSAGE,21,25
27/10/2019,FR,57000,METZ,FR,ANG,GOOGLE - WHAT TO DO IN Luxembourg,50,63
27/10/2019,UK,OX10 6EQ,WALLINGFORD,UK,FR,B.A.O.,,
27/10/2019,LU,6700,ARLON,DE,FR,PASSAGE,30,26
27/10/2019,LU,5810,HESPERANGE,ANG,FR,ECOLE,23,25
27/10/2019,LU,7307,STEINSEL,ROUMAIN,FR,FB,30,35
27/10/2019,LU,8080,BERTRANGE,IT,ANG,GOOGLE - WHAT TO DO IN Luxembourg,20,25
27/10/2019,LU,4999,SPRINKANGE,LUX,DE,ECOLE - PROF,14,10
27/10/2019,LU,4031,ESCH-SUR-ALZETTE ,LUX,FR,PUB,16,10
27/10/2019,LU,1254,LUXEMBOURG,ANG,MALTAIS,2EME VISITE,19,24
27/10/2019,LU,1130,LUXEMBOURG,FR,ANG,2EME VISITE,24,26
27/10/2019,FR,57150,CREUTZWALD,FR,ARABE,GOOGLE (SAIS PLUS),65,99
27/10/2019,LU,7562,MERSCH,ESTONIEN,FR,B.A.O.,38,43
27/10/2019,LU,4489,SANEM,LUX,FR,INTERNET (SAIS PLUS),8,5
27/10/2019,BE,6740,ETALLE,FR,LUX,2eme visite,37,37
27/10/2019,LU,1311,LUXEMBOURG,SLOVAQUE,ANG,ANNIVERSAIRE,19,24
27/10/2019,LU,4922,KAERJENG,IT,LUX,B.A.O.,10,6
27/10/2019,LU,1221,LUXEMBOURG,IT,FR,B.A.O.,29,35
27/10/2019,LU,2542,LUXEMBOURG,BULGARE,FR,B.A.O.,31,30
27/10/2019,FR,57480,WALDWISSE,FR,FR,PRESSE (SAIS PLUS),45,51
27/10/2019,DE,54343,F™HREN,DE,ANG,GOOGLE (SAIS PLUS),57,57
27/10/2019,LU,1335,LUXEMBOURG,FR,ANG,GOOGLE - WHAT TO DO IN Luxembourg,22,25
27/10/2019,LU,8384,KOERICH,FR,ANG,B.A.O.,25,20
27/10/2019,LU,9151,ESCHERANGE,LUX,FR,B.A.O.,60,54
27/10/2019,BE,6880,BERTRIX,FR,FR,FB,61,83
27/10/2019,LU,3541,DUDELANGE,PT,LUX,3EME VISITE,19,10
27/10/2019,LU,4171,ESCH-SUR-ALZETTE ,CHINOIS,LUX,B.A.O.,14,9
27/10/2019,FR,41200,MILLANCAY,FR,ANG,B.A.O.,,
